id,hhid,age,gender,relationShip,race,occupation,driversLicense,workplace,income,nationality,education,homeZone,disability,schoolId
2924,2924,83,2,single,unknown,2,true,-1,1867,UNKNOWN,2,1022,0,0
2925,2925,51,2,single,unknown,2,true,-1,3300,UNKNOWN,2,2631,0,0
2926,2926,35,1,single,unknown,2,true,-1,2200,UNKNOWN,2,3289,0,0
2927,2927,7,2,single,unknown,2,false,-1,1095,UNKNOWN,2,2549,0,0
2928,2928,47,1,single,unknown,2,true,-1,2429,UNKNOWN,2,1733,0,0
2929,2929,76,2,single,unknown,2,true,-1,2733,UNKNOWN,2,317,2,0
2930,2930,53,1,single,unknown,2,true,-1,2179,UNKNOWN,2,3066,0,0
2931,2931,86,2,single,unknown,2,true,-1,1750,UNKNOWN,2,2703,0,0
2932,2932,11,2,single,unknown,2,false,-1,2040,UNKNOWN,2,1752,0,0
2933,2933,19,2,single,unknown,2,true,-1,700,UNKNOWN,2,708,0,0
2934,2934,60,2,single,unknown,2,true,-1,2200,UNKNOWN,2,1214,0,0
2935,2935,22,1,single,unknown,2,true,-1,600,UNKNOWN,2,460,0,0
2936,2936,69,2,single,unknown,2,true,-1,800,UNKNOWN,2,857,0,0
2937,2937,29,1,single,unknown,2,true,-1,1167,UNKNOWN,2,2001,0,0
2938,2938,61,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1569,0,0
2939,2939,92,2,single,unknown,2,true,-1,2800,UNKNOWN,2,988,0,0
2940,2940,67,2,single,unknown,2,true,-1,1867,UNKNOWN,2,2545,0,0
2941,2941,13,2,single,unknown,2,false,-1,2125,UNKNOWN,2,3488,0,0
2942,2942,49,1,single,unknown,2,true,-1,800,UNKNOWN,2,3212,2,0
2943,2943,66,2,single,unknown,2,true,-1,1867,UNKNOWN,2,969,0,0
2944,2944,18,2,single,unknown,2,true,-1,2550,UNKNOWN,2,968,0,0
2945,2945,39,1,single,unknown,2,true,-1,3389,UNKNOWN,2,1483,0,0
2946,2946,54,1,single,unknown,2,true,-1,2200,UNKNOWN,2,1592,0,0
2947,2947,23,1,single,unknown,2,true,-1,1200,UNKNOWN,2,277,0,0
2948,2948,61,2,single,unknown,2,true,-1,2733,UNKNOWN,2,96,2,0
2949,2949,55,1,single,unknown,2,true,-1,3400,UNKNOWN,2,2057,0,0
2950,2950,40,1,single,unknown,2,true,-1,2125,UNKNOWN,2,855,0,0
2951,2951,23,1,single,unknown,2,true,-1,1120,UNKNOWN,2,1670,0,0
2952,2952,54,1,single,unknown,2,true,-1,2200,UNKNOWN,2,877,0,0
2953,2953,49,1,single,unknown,2,true,-1,1650,UNKNOWN,2,1558,0,0
2954,2954,65,2,single,unknown,2,true,-1,250,UNKNOWN,2,3151,0,0
2955,2955,5,2,single,unknown,2,false,-1,2833,UNKNOWN,2,2115,0,0
2956,2956,50,2,single,unknown,2,true,-1,2733,UNKNOWN,2,3413,0,0
2957,2957,67,2,single,unknown,2,true,-1,2200,UNKNOWN,2,1301,0,0
2958,2958,37,1,single,unknown,2,true,-1,1533,UNKNOWN,2,1636,2,0
2959,2959,40,2,single,unknown,2,true,-1,2200,UNKNOWN,2,3035,0,0
2960,2960,58,1,single,unknown,2,true,-1,1867,UNKNOWN,2,975,0,0
2961,2961,65,2,single,unknown,2,true,-1,700,UNKNOWN,2,2713,2,0
2962,2962,23,1,single,unknown,2,true,-1,1700,UNKNOWN,2,1660,0,0
2963,2963,90,2,single,unknown,2,true,-1,700,UNKNOWN,2,281,2,0
2964,2964,45,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2418,0,0
2965,2965,18,1,single,unknown,2,true,-1,2440,UNKNOWN,2,3430,0,0
2966,2966,75,2,single,unknown,2,true,-1,5100,UNKNOWN,2,302,0,0
2967,2967,70,2,single,unknown,2,true,-1,1867,UNKNOWN,2,3060,0,0
2968,2968,22,1,single,unknown,2,true,-1,2300,UNKNOWN,2,572,0,0
2969,2969,51,1,single,unknown,2,true,-1,2652,UNKNOWN,2,252,0,0
2970,2970,42,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2898,0,0
2971,2971,41,1,single,unknown,2,true,-1,1867,UNKNOWN,2,2666,0,0
2972,2972,35,1,single,unknown,2,true,-1,2905,UNKNOWN,2,172,0,0
2973,2973,5,2,single,unknown,2,false,-1,2429,UNKNOWN,2,3045,2,0
2974,2974,52,1,single,unknown,2,true,-1,3400,UNKNOWN,2,2421,0,0
2975,2975,60,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1796,0,0
2976,2976,7,2,single,unknown,2,false,-1,2278,UNKNOWN,2,2561,0,0
2977,2977,49,1,single,unknown,2,true,-1,3389,UNKNOWN,2,591,0,0
2978,2978,52,2,single,unknown,2,true,-1,2300,UNKNOWN,2,3444,0,0
2979,2979,18,1,single,unknown,2,true,-1,1200,UNKNOWN,2,2632,0,0
2980,2980,12,2,single,unknown,2,true,-1,2050,UNKNOWN,2,1725,0,0
2981,2981,96,2,single,unknown,2,true,-1,2800,UNKNOWN,2,2677,0,0
2982,2982,43,1,single,unknown,2,true,-1,1200,UNKNOWN,2,903,0,0
2983,2983,24,1,single,unknown,2,true,-1,2733,UNKNOWN,2,3490,0,0
2984,2984,8,2,single,unknown,2,false,-1,2429,UNKNOWN,2,811,0,0
2985,2985,98,2,single,unknown,2,true,-1,1200,UNKNOWN,2,3043,0,0
2986,2986,98,2,single,unknown,2,true,-1,2733,UNKNOWN,2,157,2,0
2987,2987,72,2,single,unknown,2,true,-1,1867,UNKNOWN,2,1366,0,0
2988,2988,96,2,single,unknown,2,true,-1,1750,UNKNOWN,2,1037,2,0
2989,2989,37,1,single,unknown,2,true,-1,1769,UNKNOWN,2,3314,0,0
2990,2990,8,2,single,unknown,2,false,-1,1708,UNKNOWN,2,399,0,0
2991,2991,75,2,single,unknown,2,true,-1,4100,UNKNOWN,2,2875,0,0
2992,2992,11,2,single,unknown,2,false,-1,522,UNKNOWN,2,2769,2,0
2993,2993,29,1,single,unknown,2,true,-1,2733,UNKNOWN,2,1614,0,0
2994,2994,83,2,single,unknown,2,true,-1,6100,UNKNOWN,2,687,0,0
2995,2995,37,2,single,unknown,2,true,-1,2905,UNKNOWN,2,299,0,0
2996,2996,5,2,single,unknown,2,false,-1,1571,UNKNOWN,2,830,0,0
2997,2997,29,1,single,unknown,2,true,-1,1095,UNKNOWN,2,1946,0,0
2998,2998,23,2,single,unknown,2,true,-1,2733,UNKNOWN,2,695,0,0
2999,2999,30,1,single,unknown,2,true,-1,1833,UNKNOWN,2,2970,0,0
3000,3000,61,1,single,unknown,2,true,-1,1867,UNKNOWN,2,64,0,0
3001,3001,31,1,single,unknown,2,true,-1,2200,UNKNOWN,2,194,0,0
3002,3002,52,1,single,unknown,2,true,-1,1867,UNKNOWN,2,678,0,0
3003,3003,31,1,single,unknown,2,true,-1,700,UNKNOWN,2,3147,0,0
3004,3004,40,1,single,unknown,2,true,-1,958,UNKNOWN,2,886,0,0
3005,3005,58,1,single,unknown,2,true,-1,2733,UNKNOWN,2,1621,2,0
3006,3006,10,2,single,unknown,2,false,-1,1769,UNKNOWN,2,3387,0,0
3007,3007,67,2,single,unknown,2,true,-1,2300,UNKNOWN,2,1135,0,0
3008,3008,12,2,single,unknown,2,false,-1,1783,UNKNOWN,2,645,0,0
3009,3009,40,2,single,unknown,2,true,-1,2300,UNKNOWN,2,542,0,0
3010,3010,55,1,single,unknown,2,true,-1,767,UNKNOWN,2,1672,0,0
3011,3011,82,2,single,unknown,2,true,-1,1167,UNKNOWN,2,1905,0,0
3012,3012,19,2,single,unknown,2,true,-1,2200,UNKNOWN,2,322,0,0
3013,3013,86,2,single,unknown,2,true,-1,2200,UNKNOWN,2,2138,0,0
3014,3014,71,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1978,0,0
3015,3015,98,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2032,0,0
3016,3016,64,1,single,unknown,2,true,-1,1167,UNKNOWN,2,439,0,0
3017,3017,91,2,single,unknown,2,true,-1,1750,UNKNOWN,2,3364,2,0
3018,3018,35,1,single,unknown,2,true,-1,1833,UNKNOWN,2,2008,0,0
3019,3019,55,2,single,unknown,2,true,-1,3300,UNKNOWN,2,3159,0,0
3020,3020,38,1,single,unknown,2,true,-1,1200,UNKNOWN,2,18,0,0
3021,3021,47,1,single,unknown,2,true,-1,1650,UNKNOWN,2,2403,0,0
3022,3022,35,1,single,unknown,2,true,-1,1750,UNKNOWN,2,266,0,0
3023,3023,53,2,single,unknown,2,true,-1,2733,UNKNOWN,2,762,0,0
3024,3024,64,1,single,unknown,2,true,-1,2300,UNKNOWN,2,1155,0,0
3025,3025,61,1,single,unknown,2,true,-1,1533,UNKNOWN,2,2953,0,0
3026,3026,19,1,single,unknown,2,true,-1,1000,UNKNOWN,2,1497,0,0
3027,3027,29,2,single,unknown,2,true,-1,2278,UNKNOWN,2,735,0,0
3028,3028,72,2,single,unknown,2,true,-1,1533,UNKNOWN,2,218,0,0
3029,3029,83,2,single,unknown,2,true,-1,1867,UNKNOWN,2,1401,0,0
3030,3030,26,1,single,unknown,2,true,-1,1533,UNKNOWN,2,796,0,0
3031,3031,33,1,single,unknown,2,true,-1,2733,UNKNOWN,2,188,2,0
3032,3032,3,2,single,unknown,2,false,-1,1952,UNKNOWN,2,3234,0,0
3033,3033,20,1,single,unknown,2,true,-1,1200,UNKNOWN,2,3499,0,0
3034,3034,4,2,single,unknown,2,false,-1,1833,UNKNOWN,2,2433,0,0
3035,3035,89,2,single,unknown,2,true,-1,5100,UNKNOWN,2,3181,2,0
3036,3036,55,2,single,unknown,2,true,-1,1750,UNKNOWN,2,1576,0,0
3037,3037,21,2,single,unknown,2,true,-1,2733,UNKNOWN,2,1641,0,0
3038,3038,61,2,single,unknown,2,true,-1,800,UNKNOWN,2,715,0,0
3039,3039,26,1,single,unknown,2,true,-1,3300,UNKNOWN,2,2118,0,0
3040,3040,56,1,single,unknown,2,true,-1,1750,UNKNOWN,2,627,0,0
3041,3041,63,2,single,unknown,2,true,-1,1167,UNKNOWN,2,2542,2,0
3042,3042,5,2,single,unknown,2,false,-1,1952,UNKNOWN,2,252,0,0
3043,3043,59,2,single,unknown,2,true,-1,2550,UNKNOWN,2,10,0,0
3044,3044,13,2,single,unknown,2,false,-1,2652,UNKNOWN,2,3304,0,0
3045,3045,43,1,single,unknown,2,true,-1,2429,UNKNOWN,2,1415,0,0
3046,3046,4,2,single,unknown,2,false,-1,1952,UNKNOWN,2,1456,0,0
3047,3047,62,1,single,unknown,2,true,-1,700,UNKNOWN,2,819,2,0
3048,3048,60,1,single,unknown,2,true,-1,1750,UNKNOWN,2,230,0,0
3049,3049,64,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2705,0,0
3050,3050,26,2,single,unknown,2,true,-1,2300,UNKNOWN,2,941,0,0
3051,3051,31,1,single,unknown,2,true,-1,1278,UNKNOWN,2,926,0,0
3052,3052,9,2,single,unknown,2,false,-1,1000,UNKNOWN,2,45,0,0
3053,3053,14,2,single,unknown,2,false,-1,800,UNKNOWN,2,1306,0,0
3054,3054,41,1,single,unknown,2,true,-1,1346,UNKNOWN,2,1268,0,0
3055,3055,50,2,single,unknown,2,true,-1,1783,UNKNOWN,2,3104,0,0
3056,3056,91,2,single,unknown,2,true,-1,1200,UNKNOWN,2,725,0,0
3057,3057,88,2,single,unknown,2,true,-1,1167,UNKNOWN,2,86,0,0
3058,3058,84,2,single,unknown,2,true,-1,467,UNKNOWN,2,2621,2,0
3059,3059,42,1,single,unknown,2,true,-1,923,UNKNOWN,2,2498,0,0
3060,3060,5,2,single,unknown,2,false,-1,1708,UNKNOWN,2,1467,0,0
3061,3061,66,2,single,unknown,2,true,-1,2800,UNKNOWN,2,1301,0,0
3062,3062,47,2,single,unknown,2,true,-1,1750,UNKNOWN,2,2390,0,0
3063,3063,41,1,single,unknown,2,true,-1,1640,UNKNOWN,2,482,0,0
3064,3064,32,1,single,unknown,2,true,-1,2429,UNKNOWN,2,3200,0,0
3065,3065,49,2,single,unknown,2,true,-1,1867,UNKNOWN,2,1935,0,0
3066,3066,30,1,single,unknown,2,true,-1,1750,UNKNOWN,2,944,0,0
3067,3067,62,1,single,unknown,2,true,-1,2050,UNKNOWN,2,2782,0,0
3068,3068,25,1,single,unknown,2,true,-1,700,UNKNOWN,2,3469,0,0
3069,3069,45,1,single,unknown,2,true,-1,958,UNKNOWN,2,1711,0,0
3070,3070,32,1,single,unknown,2,true,-1,2833,UNKNOWN,2,3436,0,0
3071,3071,15,2,single,unknown,2,false,-1,2050,UNKNOWN,2,71,0,0
3072,3072,66,2,single,unknown,2,true,-1,2733,UNKNOWN,2,1806,0,0
3073,3073,69,2,single,unknown,2,true,-1,800,UNKNOWN,2,1285,2,0
3074,3074,13,2,single,unknown,2,false,-1,2346,UNKNOWN,2,20,0,0
3075,3075,47,2,single,unknown,2,true,-1,6100,UNKNOWN,2,2184,0,0
3076,3076,19,1,single,unknown,2,true,-1,3050,UNKNOWN,2,2622,0,0
3077,3077,1,2,single,unknown,2,false,-1,3389,UNKNOWN,2,1904,0,0
3078,3078,35,1,single,unknown,2,true,-1,750,UNKNOWN,2,2416,0,0
3079,3079,61,1,single,unknown,2,true,-1,1867,UNKNOWN,2,256,0,0
3080,3080,38,1,single,unknown,2,true,-1,1278,UNKNOWN,2,2228,0,0
3081,3081,11,2,single,unknown,2,false,-1,2550,UNKNOWN,2,1412,0,0
3082,3082,68,2,single,unknown,2,true,-1,2300,UNKNOWN,2,662,2,0
3083,3083,33,1,single,unknown,2,true,-1,2800,UNKNOWN,2,2563,0,0
3084,3084,59,1,single,unknown,2,true,-1,1867,UNKNOWN,2,2362,2,0
3085,3085,61,1,single,unknown,2,true,-1,1150,UNKNOWN,2,390,0,0
3086,3086,43,2,single,unknown,2,true,-1,1095,UNKNOWN,2,1866,0,0
3087,3087,34,2,single,unknown,2,true,-1,3300,UNKNOWN,2,1224,0,0
3088,3088,47,1,single,unknown,2,true,-1,1200,UNKNOWN,2,2299,0,0
3089,3089,12,2,single,unknown,2,false,-1,1464,UNKNOWN,2,2648,0,0
3090,3090,91,2,single,unknown,2,true,-1,1750,UNKNOWN,2,1942,2,0
3091,3091,53,1,single,unknown,2,true,-1,2300,UNKNOWN,2,3064,0,0
3092,3092,91,2,single,unknown,2,true,-1,1533,UNKNOWN,2,287,2,0
3093,3093,76,2,single,unknown,2,true,-1,3300,UNKNOWN,2,668,0,0
3094,3094,30,1,single,unknown,2,true,-1,1750,UNKNOWN,2,2677,0,0
3095,3095,45,1,single,unknown,2,true,-1,1750,UNKNOWN,2,3,0,0
3096,3096,13,2,single,unknown,2,false,-1,2278,UNKNOWN,2,1395,0,0
3097,3097,22,1,single,unknown,2,true,-1,2300,UNKNOWN,2,3106,0,0
3098,3098,27,1,single,unknown,2,true,-1,467,UNKNOWN,2,106,2,0
3099,3099,22,1,single,unknown,2,true,-1,1650,UNKNOWN,2,844,0,0
3100,3100,51,1,single,unknown,2,true,-1,6100,UNKNOWN,2,1570,0,0
3101,3101,26,1,single,unknown,2,true,-1,4067,UNKNOWN,2,1310,0,0
3102,3102,2,2,single,unknown,2,false,-1,2278,UNKNOWN,2,2723,0,0
3103,3103,2,2,single,unknown,2,false,-1,3389,UNKNOWN,2,1295,0,0
3104,3104,8,2,single,unknown,2,false,-1,852,UNKNOWN,2,2276,0,0
3105,3105,6,2,single,unknown,2,false,-1,958,UNKNOWN,2,2152,0,0
3106,3106,68,2,single,unknown,2,true,-1,4067,UNKNOWN,2,2937,2,0
3107,3107,21,1,single,unknown,2,true,-1,875,UNKNOWN,2,3167,0,0
3108,3108,56,2,single,unknown,2,true,-1,2733,UNKNOWN,2,3472,2,0
3109,3109,95,2,single,unknown,2,true,-1,1167,UNKNOWN,2,998,0,0
3110,3110,58,2,single,unknown,2,true,-1,1200,UNKNOWN,2,290,0,0
3111,3111,60,1,single,unknown,2,true,-1,1200,UNKNOWN,2,3119,2,0
3112,3112,61,1,single,unknown,2,true,-1,1750,UNKNOWN,2,1877,0,0
3113,3113,1,2,single,unknown,2,false,-1,1571,UNKNOWN,2,2348,0,0
3114,3114,59,1,single,unknown,2,true,-1,1750,UNKNOWN,2,3217,0,0
3115,3115,48,1,single,unknown,2,true,-1,3300,UNKNOWN,2,1874,0,0
3116,3116,34,1,single,unknown,2,true,-1,923,UNKNOWN,2,1759,0,0
3117,3117,72,2,single,unknown,2,true,-1,1200,UNKNOWN,2,2143,0,0
3118,3118,98,2,single,unknown,2,true,-1,2300,UNKNOWN,2,1715,0,0
3119,3119,44,1,single,unknown,2,true,-1,3400,UNKNOWN,2,1306,0,0
3120,3120,67,2,single,unknown,2,true,-1,1435,UNKNOWN,2,2753,0,0
3121,3121,38,1,single,unknown,2,true,-1,1167,UNKNOWN,2,1728,0,0
3122,3122,63,2,single,unknown,2,true,-1,4067,UNKNOWN,2,2895,0,0
3123,3123,30,1,single,unknown,2,true,-1,2833,UNKNOWN,2,866,0,0
3124,3124,18,1,single,unknown,2,true,-1,800,UNKNOWN,2,369,0,0
3125,3125,62,1,single,unknown,2,true,-1,6100,UNKNOWN,2,2882,0,0
3126,3126,31,1,single,unknown,2,true,-1,3389,UNKNOWN,2,53,0,0
3127,3127,21,1,single,unknown,2,true,-1,1650,UNKNOWN,2,2596,0,0
3128,3128,23,2,single,unknown,2,true,-1,800,UNKNOWN,2,139,0,0
3129,3129,64,1,single,unknown,2,true,-1,2733,UNKNOWN,2,667,0,0
3130,3130,62,2,single,unknown,2,true,-1,4100,UNKNOWN,2,2078,0,0
3131,3131,28,2,single,unknown,2,true,-1,3050,UNKNOWN,2,870,0,0
3132,3132,61,1,single,unknown,2,true,-1,2200,UNKNOWN,2,710,2,0
3133,3133,15,2,single,unknown,2,false,-1,2179,UNKNOWN,2,2639,0,0
3134,3134,39,1,single,unknown,2,true,-1,1556,UNKNOWN,2,3216,0,0
3135,3135,3,2,single,unknown,2,false,-1,1833,UNKNOWN,2,2037,0,0
3136,3136,28,2,single,unknown,2,true,-1,2300,UNKNOWN,2,695,0,0
3137,3137,36,1,single,unknown,2,true,-1,729,UNKNOWN,2,2202,0,0
3138,3138,66,2,single,unknown,2,true,-1,1867,UNKNOWN,2,1698,0,0
3139,3139,53,2,single,unknown,2,true,-1,1650,UNKNOWN,2,3472,2,0
3140,3140,36,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2731,0,0
3141,3141,43,1,single,unknown,2,true,-1,571,UNKNOWN,2,1032,0,0
3142,3142,43,1,single,unknown,2,true,-1,1769,UNKNOWN,2,1924,0,0
3143,3143,35,1,single,unknown,2,true,-1,3400,UNKNOWN,2,99,0,0
3144,3144,34,2,single,unknown,2,true,-1,1200,UNKNOWN,2,2853,2,0
3145,3145,60,1,single,unknown,2,true,-1,1867,UNKNOWN,2,924,0,0
3146,3146,8,2,single,unknown,2,false,-1,1375,UNKNOWN,2,2885,0,0
3147,3147,77,2,single,unknown,2,true,-1,249,UNKNOWN,2,1407,0,0
3148,3148,31,1,single,unknown,2,true,-1,2733,UNKNOWN,2,1175,0,0
3149,3149,35,1,single,unknown,2,true,-1,1952,UNKNOWN,2,1066,0,0
3150,3150,25,1,single,unknown,2,true,-1,1750,UNKNOWN,2,464,0,0
3151,3151,49,1,single,unknown,2,true,-1,600,UNKNOWN,2,1679,0,0
3152,3152,24,1,single,unknown,2,true,-1,1217,UNKNOWN,2,1043,0,0
3153,3153,77,2,single,unknown,2,true,-1,1750,UNKNOWN,2,3214,0,0
3154,3154,24,1,single,unknown,2,true,-1,700,UNKNOWN,2,1413,0,0
3155,3155,47,1,single,unknown,2,true,-1,1217,UNKNOWN,2,3322,0,0
3156,3156,8,2,single,unknown,2,false,-1,1095,UNKNOWN,2,2250,0,0
3157,3157,46,1,single,unknown,2,true,-1,3389,UNKNOWN,2,185,0,0
3158,3158,5,2,single,unknown,2,false,-1,1952,UNKNOWN,2,565,0,0
3159,3159,41,1,single,unknown,2,true,-1,3300,UNKNOWN,2,1608,0,0
3160,3160,79,2,single,unknown,2,true,-1,1533,UNKNOWN,2,880,0,0
3161,3161,50,2,single,unknown,2,true,-1,1952,UNKNOWN,2,547,0,0
3162,3162,80,2,single,unknown,2,true,-1,700,UNKNOWN,2,958,0,0
3163,3163,22,2,single,unknown,2,true,-1,2040,UNKNOWN,2,331,0,0
3164,3164,92,2,single,unknown,2,true,-1,1750,UNKNOWN,2,3357,2,0
3165,3165,64,1,single,unknown,2,true,-1,2733,UNKNOWN,2,492,0,0
3166,3166,2,2,single,unknown,2,false,-1,667,UNKNOWN,2,2454,0,0
3167,3167,34,2,single,unknown,2,true,-1,2200,UNKNOWN,2,2526,0,0
3168,3168,95,2,single,unknown,2,true,-1,2300,UNKNOWN,2,1196,2,0
3169,3169,37,1,single,unknown,2,true,-1,1750,UNKNOWN,2,2409,0,0
3170,3170,14,2,single,unknown,2,false,-1,2429,UNKNOWN,2,2370,0,0
3171,3171,4,2,single,unknown,2,false,-1,972,UNKNOWN,2,2393,0,0
3172,3172,61,2,single,unknown,2,true,-1,2652,UNKNOWN,2,1799,0,0
3173,3173,97,2,single,unknown,2,true,-1,1750,UNKNOWN,2,394,2,0
3174,3174,51,2,single,unknown,2,true,-1,4067,UNKNOWN,2,724,0,0
3175,3175,48,2,single,unknown,2,true,-1,2800,UNKNOWN,2,2672,2,0
3176,3176,32,1,single,unknown,2,true,-1,2300,UNKNOWN,2,3176,0,0
3177,3177,34,1,single,unknown,2,true,-1,1833,UNKNOWN,2,3265,0,0
3178,3178,40,1,single,unknown,2,true,-1,2833,UNKNOWN,2,1866,0,0
3179,3179,24,1,single,unknown,2,true,-1,1120,UNKNOWN,2,139,0,0
3180,3180,62,1,single,unknown,2,true,-1,2200,UNKNOWN,2,1395,0,0
3181,3181,24,2,single,unknown,2,true,-1,1200,UNKNOWN,2,1046,0,0
3182,3182,33,2,single,unknown,2,true,-1,1533,UNKNOWN,2,141,0,0
3183,3183,24,2,single,unknown,2,true,-1,700,UNKNOWN,2,1083,0,0
3184,3184,75,2,single,unknown,2,true,-1,1167,UNKNOWN,2,1157,0,0
3185,3185,53,1,single,unknown,2,true,-1,2040,UNKNOWN,2,866,0,0
3186,3186,95,2,single,unknown,2,true,-1,2733,UNKNOWN,2,2181,0,0
3187,3187,16,2,single,unknown,2,false,-1,1650,UNKNOWN,2,2009,0,0
3188,3188,79,2,single,unknown,2,true,-1,1167,UNKNOWN,2,2509,2,0
3189,3189,25,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2355,0,0
3190,3190,19,1,single,unknown,2,true,-1,700,UNKNOWN,2,558,0,0
3191,3191,14,2,single,unknown,2,false,-1,2217,UNKNOWN,2,3196,0,0
3192,3192,88,2,single,unknown,2,true,-1,1867,UNKNOWN,2,325,0,0
3193,3193,35,2,single,unknown,2,true,-1,1833,UNKNOWN,2,1474,0,0
3194,3194,39,1,single,unknown,2,true,-1,333,UNKNOWN,2,3477,2,0
3195,3195,37,2,single,unknown,2,true,-1,571,UNKNOWN,2,1765,0,0
3196,3196,25,1,single,unknown,2,true,-1,2050,UNKNOWN,2,1912,0,0
3197,3197,41,1,single,unknown,2,true,-1,2905,UNKNOWN,2,2764,0,0
3198,3198,23,1,single,unknown,2,true,-1,875,UNKNOWN,2,1299,0,0
3199,3199,63,2,single,unknown,2,true,-1,3050,UNKNOWN,2,1261,0,0
3200,3200,31,2,single,unknown,2,true,-1,700,UNKNOWN,2,1831,0,0
3201,3201,98,2,single,unknown,2,true,-1,2300,UNKNOWN,2,2411,0,0
3202,3202,45,1,single,unknown,2,true,-1,4100,UNKNOWN,2,119,0,0
3203,3203,97,2,single,unknown,2,true,-1,6100,UNKNOWN,2,199,0,0
3204,3204,44,1,single,unknown,2,true,-1,600,UNKNOWN,2,2098,2,0
3205,3205,14,2,single,unknown,2,false,-1,697,UNKNOWN,2,744,0,0
3206,3206,37,1,single,unknown,2,true,-1,2125,UNKNOWN,2,1634,0,0
3207,3207,79,2,single,unknown,2,true,-1,2200,UNKNOWN,2,111,0,0
3208,3208,43,1,single,unknown,2,true,-1,1571,UNKNOWN,2,1866,0,0
3209,3209,75,2,single,unknown,2,true,-1,700,UNKNOWN,2,907,0,0
3210,3210,70,2,single,unknown,2,true,-1,3400,UNKNOWN,2,3112,0,0
3211,3211,13,2,single,unknown,2,false,-1,2542,UNKNOWN,2,1232,0,0
3212,3212,37,1,single,unknown,2,true,-1,5100,UNKNOWN,2,317,0,0
3213,3213,17,2,single,unknown,2,false,-1,700,UNKNOWN,2,3195,0,0
3214,3214,62,1,single,unknown,2,true,-1,1533,UNKNOWN,2,2901,0,0
3215,3215,18,1,single,unknown,2,true,-1,1640,UNKNOWN,2,2057,0,0
3216,3216,4,2,single,unknown,2,false,-1,2429,UNKNOWN,2,1690,0,0
3217,3217,7,2,single,unknown,2,false,-1,1952,UNKNOWN,2,2528,0,0
3218,3218,55,1,single,unknown,2,true,-1,933,UNKNOWN,2,1728,0,0
3219,3219,92,2,single,unknown,2,true,-1,2200,UNKNOWN,2,2936,0,0
3220,3220,31,1,single,unknown,2,true,-1,1556,UNKNOWN,2,2146,0,0
3221,3221,35,1,single,unknown,2,true,-1,2905,UNKNOWN,2,743,0,0
3222,3222,21,1,single,unknown,2,true,-1,2652,UNKNOWN,2,2067,0,0
3223,3223,9,2,single,unknown,2,false,-1,1694,UNKNOWN,2,2871,0,0
3224,3224,4,2,single,unknown,2,false,-1,1833,UNKNOWN,2,1036,0,0
3225,3225,87,2,single,unknown,2,true,-1,1167,UNKNOWN,2,1804,2,0
3226,3226,33,1,single,unknown,2,true,-1,2833,UNKNOWN,2,227,0,0
3227,3227,41,1,single,unknown,2,true,-1,2542,UNKNOWN,2,2375,0,0
3228,3228,15,2,single,unknown,2,false,-1,1769,UNKNOWN,2,2442,0,0
3229,3229,16,2,single,unknown,2,false,-1,2905,UNKNOWN,2,1899,0,0
3230,3230,84,2,single,unknown,2,true,-1,1750,UNKNOWN,2,952,0,0
3231,3231,87,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1751,2,0
3232,3232,71,2,single,unknown,2,true,-1,1200,UNKNOWN,2,332,0,0
3233,3233,10,2,single,unknown,2,false,-1,2429,UNKNOWN,2,121,0,0
3234,3234,36,1,single,unknown,2,true,-1,1783,UNKNOWN,2,2713,0,0
3235,3235,53,1,single,unknown,2,true,-1,1346,UNKNOWN,2,3451,0,0
3236,3236,59,1,single,unknown,2,true,-1,2733,UNKNOWN,2,1207,0,0
3237,3237,67,2,single,unknown,2,true,-1,2300,UNKNOWN,2,563,0,0
3238,3238,52,1,single,unknown,2,true,-1,4067,UNKNOWN,2,2567,0,0
3239,3239,26,1,single,unknown,2,true,-1,2800,UNKNOWN,2,524,0,0
3240,3240,46,1,single,unknown,2,true,-1,1150,UNKNOWN,2,526,2,0
3241,3241,39,1,single,unknown,2,true,-1,729,UNKNOWN,2,505,0,0
3242,3242,26,1,single,unknown,2,true,-1,1095,UNKNOWN,2,2147,0,0
3243,3243,44,1,single,unknown,2,true,-1,920,UNKNOWN,2,2999,0,0
3244,3244,56,1,single,unknown,2,true,-1,2050,UNKNOWN,2,701,0,0
3245,3245,65,2,single,unknown,2,true,-1,250,UNKNOWN,2,169,2,0
3246,3246,29,1,single,unknown,2,true,-1,1833,UNKNOWN,2,1686,0,0
3247,3247,31,1,single,unknown,2,true,-1,2542,UNKNOWN,2,1977,0,0
3248,3248,2,1,single,unknown,2,false,-1,3389,UNKNOWN,2,796,0,0
3249,3249,90,2,single,unknown,2,true,-1,1750,UNKNOWN,2,3431,0,0
3250,3250,96,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1660,0,0
3251,3251,58,1,single,unknown,2,true,-1,3400,UNKNOWN,2,305,0,0
